MeetID,Name,Sex,Equipment,Age,Division,BodyweightKg,WeightClassKg,Squat4Kg,BestSquatKg,Bench4Kg,BestBenchKg,Deadlift4Kg,BestDeadliftKg,TotalKg,Place,Wilks
3169,Lasse Jensen,M,Raw,,Master 40-49,123.1,120+,,,,150.0,,,150.0,2,85.75
1533,Dennis Petersen,M,Single-ply,,mp,81.47,82.5,,,,122.5,,,122.5,1,82.69
7019,Connor Mahlum,M,Single-ply,,HSJV,102.2,110,,180.0,,102.5,,200.0,482.5,6,291.17
2306,Ketil Hodne,M,Single-ply,,Master 50-59,85.5,90,,175.0,,120.0,,190.0,485.0,1,318.24
7849,Jessica Tincher,F,Raw,33.0,Open,81.0,82.5,,140.0,,77.5,,170.0,387.5,1,352.15
7418,Jessica Schiff,F,Single-ply,,JV,66.4,67.5,,97.5,,55.0,,122.5,275.0,3,284.02
3986,Knut Einar Martinsen,M,Single-ply,,Teen 14-18,91.0,100,,,,100.0,,,,DQ,
4941,Bret Day,M,Raw,,Amateur Open,122.47,125,,,,140.61,,,140.61,1,80.47
6131,Jose Cumpean,M,Single-ply,,Boys,66.95,67.5,,204.12,,131.54,,192.78,528.44,2,410.12
7723,Daniel Arguello,M,Raw,21.0,Open Men,85.55,90,,140.0,,82.5,,147.5,370.0,24,242.7
4197,Debbie Turner,F,Single-ply,,Masters 2,73.8,75,,,,112.5,,,112.5,1,108.05
6225,Eli Ersch,M,Single-ply,,Boys,59.87,60,,131.54,,79.38,,129.27,340.19,5,290.71
679,Dave Pigozzo,M,Single-ply,,Open,90.0,90,,,,142.5,,,142.5,2,90.97
8448,Andrzej Kocyla,M,Raw,39.5,,101.1,,,,,230.0,,,230.0,10,139.37
6683,Chris Riser,M,Raw,,R-M1b,104.5,105,,160.0,,100.0,,160.0,420.0,1,251.4
6377,Osvaldo Gomez,M,Single-ply,,Boys,97.79,100,,251.74,,154.22,,242.67,648.64,1,398.4
7723,Brendan Cornwell,M,Raw,22.0,Junior Men 20-23,97.39,100,,220.0,,152.5,,272.5,645.0,1,396.85
2862,Hege Myrmel Stura,F,Raw,,Open,68.5,72,,62.5,,45.0,,102.5,210.0,2,212.1
1378,Cole Lavergne,M,Raw,,Amateur Submaster,67.04,67.5,,,,132.5,,,132.5,1,102.72
7728,Sohale Shakoor,M,Raw,17.0,Junior Men 16-17,81.65,82.5,,155.0,,100.0,,180.0,435.0,1,293.24
1585,Berenice Gill,F,Raw,,m3,74.39,75,,,,50.0,,90.0,140.0,1,133.78
4971,Jacob Vogt,M,Raw,,Police Amateur Open,99.25,100,,195.04,,147.42,,224.53,566.99,1,346.11
7953,Evangelina Ruiz,F,Raw,20.0,Open,60.0,60,,112.5,,70.0,,157.5,340.0,1,379.06199999999995
1354,Ron Krout,M,Multi-ply,57.5,Amateur Master 55-59,118.21,125,,294.84,,185.97,,215.46,696.26,1,401.73
1163,Leah Mamane,F,Raw,,Open,61.4,63,,145.0,,80.0,,162.5,387.5,6,424.4
7815,Tequila Rogers,F,Raw,20.0,Junior Women 20-23,72.67,75,,97.5,,52.5,,132.5,282.5,1,274.05
8287,Kevin Mendoza,M,Raw,30.0,Open,80.5,82.5,,215.0,,150.0,,215.0,580.0,13,394.42
6873,Ariel Crumes,F,Raw,,R-F-T,62.5,63,,125.0,,52.5,,142.5,320.0,1,345.75
8461,Mariya Chuprina,F,Raw,24.0,Open,70.9,75,,,,,,130.0,130.0,1,128.2
6564,Kenneth Zurcher,M,Raw,,R-JR,72.2,75,,155.0,,87.5,,135.0,377.5,3,276.41
6591,Sara Hosley,F,Raw,35.5,R-O,62.4,63,,102.5,,65.0,,125.0,292.5,6,316.42
8408,Diamond Devereaux,F,Raw,23.0,Open,74.9,75,,,,57.5,,,57.5,1,54.71
7495,Rick Garza,M,Single-ply,34.0,Police/Fire,142.07,140+,,,,254.92,,,254.92,1,142.14
5372,Justin Richardson,M,Single-ply,,Teenage 18-19,85.73,90,,294.84,,154.22,,272.16,721.21,1,472.52
1549,Capriqua Francois,F,Wraps,,pure,73.57,75,,105.0,,52.5,,120.0,277.5,1,267.05
817,Patrick Hartwick,M,Single-ply,,Master 3,102.8,110,,290.0,,150.0,,235.0,675.0,1,406.45
1075,Adrian Brubacher,M,Raw,,Junior,81.2,83,,190.0,,90.0,,210.0,490.0,9,331.43
664,Bruce Markham,M,Single-ply,,Master 1,86.1,90,,272.5,,177.5,,260.0,710.0,1,464.06
4957,Ethan Macura,M,Wraps,,Amateur J 20-23,113.85,125,,199.58,,129.27,226.8,213.19,542.04,1,315.81
6817,Nicholas Speicher,M,Raw,,R-T2,65.3,66,,137.5,,77.5,,187.5,402.5,3,318.84
4942,Beth Beitzel,F,Wraps,,Amateur Master 50-54,62.78,67.5,,117.93,,56.7,,136.08,310.71,1,334.58
3981,Kari Madsen,F,Single-ply,,Master 50-59,58.3,60,,,,42.5,,,,DQ,
7992,Robertson Yang,M,Wraps,19.0,Junior 18-19,66.6,67.5,,152.5,,80.0,,167.5,400.0,1,311.764
8187,Gary Royster,M,Wraps,33.0,Open,134.75,140,,272.5,,227.5,,245.0,745.0,1,418.79
1191,Branden Comer,M,Raw,,Junior,82.3,83,,185.0,,122.5,,215.0,522.5,2,350.54
8250,Jody Woods,M,Raw,59.0,Open,87.55,90,,,,,,280.0,280.0,1,181.35
7222,Ashly Nunnery,F,Raw,,R-O,107.7,84+,,115.0,,75.0,,152.5,342.5,1,279.76
6875,Rachel Gonzalez,F,Raw,,R-O,52.0,52,,110.0,,60.0,,117.5,287.5,1,358.41
472,J. Barrett,M,Single-ply,,SO,124.1,125,,240.0,,160.0,,257.5,657.5,1,375.23
4649,Richard Hozjan,M,Raw,32.5,,101.95,105,,270.0,,197.5,,315.0,782.5,1,472.65
6251,Alexander Redar,M,Single-ply,,Boys,74.21,75,,115.67,,70.31,,156.49,342.46,11,245.84
1616,Thomas Martin,M,Wraps,,int,143.24,140+,,220.0,,125.0,,250.0,595.0,1,331.37
1992,Anders Bull,M,Single-ply,,Junior 19-23,106.5,110,,252.5,,165.0,,250.0,667.5,2,396.93
8467,Rachel Smola,F,Wraps,,Subm.,95.3,90+,,70.0,,52.5,,87.5,210.0,1,177.55
7147,Leroy Riley,M,Raw,,R-O,95.8,105,,124.7,,124.7,,195.0,444.5,4,275.45
5824,Joshua Tinajero,M,Single-ply,,Boys,86.05,90,,147.42,,88.45,,167.83,403.7,11,263.95
3189,Arne Spurkeland,M,Raw,,Master 60-69,72.9,74,,110.0,,90.0,,142.5,342.5,1,249.02
3205,Bjørn Robert Øvre,M,Raw,,Open,101.9,105,,200.0,,150.0,,250.0,600.0,10,362.48
58,Russ Barlow,M,Multi-ply,51.0,M-AM3,125.0,125,,396.89,,176.9,,317.51,891.31,1,507.91
5017,Anthony Bongiorno,M,Raw,,Pro Open,134.44,140,,,,226.8,,317.51,544.31,1,306.09
4509,Rick Morse,M,Single-ply,,,103.8,105,,,,225.0,,,225.0,1,135.0
7246,Bobbi Wagner,F,Raw,36.5,R-O,68.7,72,,97.5,,62.5,,127.5,287.5,8,289.78
6777,Kyle Duplantis,M,Single-ply,,O,74.4,83,,142.5,,102.5,,182.5,427.5,3,306.34
5148,Dawn Bates,F,Raw,,Amateur M(45-49),112.85,90+,,,,58.97,,95.25,154.22,1,124.74
6623,Nicholas D'Agostino,M,Raw,,R-O,105.0,105,,170.0,,137.5,,247.5,555.0,2,331.64
6108,Anthony Gloria,M,Single-ply,,Boys,91.63,100,,199.58,,111.13,,204.12,514.83,3,325.73
3607,Trond S. Johansen,M,Raw,,Open,99.9,105,,202.5,,132.5,,242.5,577.5,1,351.6
1237,Rachel Bashforth,F,Raw,,Senior,111.3,84+,,100.0,,57.5,,127.5,285.0,6,231.16
8200,Nicholas Clift,M,Raw,18.0,Junior 18-19,88.9,90,,127.5,,72.5,,165.0,365.0,1,234.49
7904,Kayla Valenzuela,F,Raw,26.0,Open,59.2,60,,85.0,,42.5,,137.5,265.0,2,298.54
7345,Merideth Baleiko,F,Raw,17.5,R-HS,79.7,82.5,,87.5,,40.0,,110.0,237.5,20,217.77
6153,Jesus Cervantes,M,Single-ply,,Boys,106.96,110,,206.38,,111.13,,183.7,501.22,9,297.62
5353,Dakota Greer,M,Raw,20.0,JR,80.83,82.5,,,,131.54,,233.6,365.14,1,247.68
7027,Nicholas Scannell,M,Single-ply,20.5,C,81.8,83,,245.0,,155.0,,265.0,665.0,12,447.78
5899,Montreal Jones,M,Single-ply,,Region 4 Div 3 Boys,120.66,125,,142.88,,97.52,,181.44,421.84,2,242.22
6817,Anthony Floramo,M,Raw,,R-T2,70.7,74,,112.5,,80.0,,155.0,347.5,6,258.45
7847,Richard Aluko,M,Wraps,41.0,Open,81.95,82.5,,272.5,,140.0,,297.5,710.0,3,477.55400000000003
5862,Frankie Mendez,M,Single-ply,,Boys,69.31,75,,142.88,,97.52,,163.29,403.7,4,304.84
7732,Brian Ashbee,M,Raw,23.0,Open Men,73.62,75,,172.5,,140.0,,197.5,510.0,1,368.20099999999996
6390,Mykel Gates,M,Single-ply,,Boys,98.34,100,,231.33,,,,,,DQ,
159,Sofia Rufus,F,Raw,,F-M1-C,51.7,52,,105.0,,50.0,,122.5,277.5,1,347.49
7221,Sarah Jones,F,Raw,,R-JR,60.0,63,,115.0,,70.0,,122.5,307.5,2,342.83
6117,Andres Estrada,M,Single-ply,,Boys,88.36,90,,147.42,,88.45,,158.76,394.63,19,254.34
7700,Dustyn Homan,M,Wraps,20.0,Junior Men 20-23,80.78,82.5,,-215.0,,115.0,,260.0,,DQ,
8233,Chris Peterson,M,Wraps,37.0,Submaster,89.2,90,,215.0,,177.5,,190.0,582.5,1,373.57
8452,Ruslan Nasyrov,M,Wraps,,Open 24-39,72.2,75,,190.0,,115.0,,200.0,505.0,6,369.77
1694,Sturla Østrem,M,Single-ply,,Open,81.7,82.5,,220.0,,145.0,,270.0,635.0,1,427.9
6175,Ross Martinez,M,Single-ply,,Boys,66.45,67.5,,156.49,,81.65,,165.56,403.7,3,315.23
5918,Marques Aquilar,M,Single-ply,,Boys,50.98,52,,99.79,,,,,,DQ,
3558,Isabel Carina Nakken Cloin,F,Raw,,Open,83.7,84,,165.0,,82.5,,192.5,440.0,1,393.07
104,Casie Dussia,F,Raw,42.0,F_MR_1_AAPF,55.3,56,,,,42.5,,,42.5,1,50.5
5940,Sergio Arriaga,M,Single-ply,,Boys,95.16,100,,183.7,,99.79,,188.24,471.74,3,293.21
6867,Chad Shepard,M,Raw,,R-O,81.6,82.5,,,,172.5,,,172.5,1,116.33
1467,Ya-Wen Chang,F,Single-ply,32.5,SuperHeavy,96.24,84+,,245.0,,145.0,,217.5,607.5,10,511.91
5713,Brendon Weldon,M,Raw,21.0,Juniors,94.53,100,,190.01,,125.01,,217.5,532.52,1,331.99
1566,Brenden Alexander,M,Raw,,hs,58.6,60,,,,52.5,,122.5,175.0,1,152.54
1554,Mark Miller,M,Raw,,m2,81.06,82.5,,,,80.0,,142.5,222.5,1,150.66
6882,Derek Charlebois,M,Raw,33.5,R-O,92.1,93,,225.0,,160.0,,287.5,672.5,1,424.43
7289,Max Broburg,M,Raw,,R-JR,86.2,90,,165.0,,105.0,,192.5,,DQ,
8208,Heath Johnson,M,Wraps,42.0,Master 40-44,135.4,140,,245.0,,162.5,,242.5,650.0,1,365.11
5068,Paul Salomone,M,Wraps,,Amateur Submaster,88.54,90,,199.58,,170.1,,235.87,605.55,1,389.86
6881,Janan Khalil,F,Raw,14.5,R-T1,76.4,84,,110.0,,55.0,,137.5,302.5,1,284.31
5000,Courtney Miller,F,Raw,,Amateur Open,59.24,60,,104.33,,61.23,,136.08,301.64,1,339.64
7555,Brian Kiraly,M,Single-ply,31.0,Open Men USMC,82.28,82.5,,245.0,,182.5,,265.0,692.5,1,464.64599999999996
1160,Rebecca Whitzman,F,Raw,,Open,52.0,52,,67.5,,45.0,,77.5,190.0,1,236.86
7478,Adrian Lopez,M,Single-ply,,Teen Men,90.0,90,,119.98,,69.97,,144.92,334.86,1,213.77
5127,Steve Lessard,M,Wraps,,Military Pro Submaster,113.31,125,,272.16,,174.63,,288.03,734.82,1,428.7
7089,Dan Hilliard,M,Raw,,R-O,90.1,93,,,,110.0,,205.0,315.0,5,200.98
6058,James Fry,M,Single-ply,,Boys,127.55,125+,,226.8,,129.27,,195.04,551.11,7,312.8
7581,Brian Kiraly,M,Single-ply,31.0,Light group (148 165 181) Wilks formula,81.74,82.5,,257.5,,172.5,,260.0,690.0,3,464.83099999999996
1192,Veronique Gauvin,F,Raw,,Junior,89.1,84+,,142.5,,60.0,,122.5,325.0,1,282.01
5363,Terry Matchen,M,Multi-ply,,Masters 40-44,100.0,100,,,,165.56,,,165.56,1,100.76
5940,Jaylon Mitchell,M,Single-ply,,Boys,101.06,110,,111.13,,102.06,,156.49,369.68,3,224.05
4965,Carissa Roca,F,Wraps,,Amateur Open,65.77,67.5,,77.11,,43.09,,97.52,217.72,1,226.44
7256,Vanessa Cruz,F,Raw,33.5,R-O,69.8,72,,152.5,,90.0,,157.5,400.0,1,398.72
3415,Trond Borgli,M,Raw,,Open,90.9,93,,200.0,,170.0,,210.0,580.0,1,368.42
7220,Blake Echols,M,Raw,,R-O,73.5,75,,150.0,,90.0,,190.0,430.0,4,310.8
4053,May S. Gulbrandsen,F,Single-ply,,Teen 14-18,64.9,67.5,,100.0,,62.5,,105.0,267.5,1,280.96
5262,Brandon Atnipp,M,Single-ply,,Teenage 16-17,82.5,82.5,,242.22,,169.64,,259.91,671.77,1,450.02
7575,Prince Kennedy Nwamkpa,M,Single-ply,47.0,Master Men 45+,81.01,82.5,,200.0,,80.0,,200.0,480.0,1,325.14
7632,Carlos Martinez,M,Raw,43.0,Master Men 40-44,103.87,110,,115.0,,155.0,,150.0,420.0,1,251.94
3916,Rolf Stenberg,M,Single-ply,,Master 50-59,106.5,110,,,,160.0,,,160.0,1,95.14
6655,Joshua Whalen,M,Raw,,R-M1a,104.6,105,,205.0,,177.5,,240.0,622.5,1,372.48
7254,Amber Gomez,F,Raw,38.5,R-O,66.7,72,,,,67.5,,,67.5,1,69.49
5091,Jon Hoole,M,Raw,,Amateur Teen 14-15,77.84,82.5,,,,,,117.93,117.93,1,81.94
1716,Leif Ugelstad,M,Single-ply,,Master 60-69,88.9,90,,150.0,,120.0,,200.0,470.0,1,301.95
7255,Anthony Montes,M,Single-ply,19.5,C,58.9,59,,205.0,,115.0,,212.5,532.5,3,461.97
5737,Caleb Williams,M,Single-ply,,Boys,95.53,100,,151.95,,106.59,,154.22,412.77,13,256.11
6953,Rachelle Courtney,F,Raw,23.5,R-O,85.8,84+,,,,72.5,,,72.5,1,63.99
5009,Matthew Yannuzzi,M,Wraps,,Amateur Open,135.44,140,,204.12,,181.44,,201.85,587.4,1,329.93
5888,Brett Benson,M,Single-ply,,Boys,93.71,100,,79.38,,,,,79.38,15,49.69
1712,Frode Horpestad,M,Single-ply,,Teen 14-18,70.3,75,,132.5,,90.0,,147.5,370.0,1,276.37
7187,Evan Neer,M,Raw,24.5,R-O,92.3,93,,185.0,,115.0,,200.0,500.0,16,315.23
7314,Carolyn Whitney,F,Raw,40.5,R-M1a,82.7,84,,107.5,,85.0,,152.5,345.0,1,310.1
739,Matt Casey,M,Single-ply,,Junior,73.3,75,,227.5,,117.5,,232.5,577.5,1,418.23
6117,Dawson Smith,M,Single-ply,,Boys,133.63,125+,,276.69,,201.85,,238.14,716.68,1,403.43
7412,Jamie Schuppe,F,Single-ply,,Jr/Sr,60.0,60,,80.0,,40.0,,115.0,235.0,7,262.0
5959,Kaden Hewitt,M,Single-ply,,Boys,55.38,56,,97.52,,68.04,,117.93,283.5,8,260.92
1461,Caitlyn Buck,F,Raw,21.5,Juniors,56.7,57,,,,65.0,,,65.0,1,75.74
8391,Taylor Crafton,F,Raw,24.0,Open,63.5,67.5,,127.5,,75.0,,150.0,352.5,1,376.32
6280,Jonathan Luna,M,Single-ply,,Boys,91.99,100,,156.49,,104.33,,147.42,408.23,14,257.79
5918,Jared Grooms,M,Single-ply,,Boys,91.81,100,,170.1,,108.86,,188.24,467.2,9,295.31
8027,Jarrod Mills,M,Raw,37.0,Submaster 35-39,107.4,110,,,,200.0,,,200.0,1,118.6
93,James Cameron White,M,Wraps,22.0,M_JCR_AAPF,96.25,100,,200.0,,130.0,,215.0,545.0,1,337.04
4874,Shannon Groenendyk,M,Raw,30.0,M-OR,174.9,125+,,,,190.0,,,190.0,2,102.73
1239,Connor Benstead,M,Raw,,M-G,99.45,105,,205.0,,160.0,,220.0,585.0,G,356.82
7428,Riley McManigal,M,Single-ply,,Teen 16-17,82.5,82.5,,177.5,,125.0,,215.0,517.5,4,346.68
1332,Alex Alexander,M,Wraps,,Pro Junior,110.0,110,,249.48,,183.7,,297.1,730.28,2,429.76
59,Ryan Wise,M,Multi-ply,19.0,M_TEM_3_WPC,92.8,100,,,,,,220.0,,DQ,
84,Chris May,M,Raw,40.0,M_MR_1_AAPF,108.2,110,,,,105.0,,,105.0,1,62.11
5062,Jonathan Cotton,M,Raw,,Amateur Open,118.84,125,,,,181.44,,283.5,464.93,1,267.91
8199,Eric Porras,M,Raw,39.0,Submaster,55.5,56,,,,117.5,,,117.5,1,107.91
1655,Mark Robinson,M,Raw,,Open,99.2,105,,225.0,,130.0,,230.0,585.0,2,357.18
8447,Nikita Bobrov,M,Wraps,22.0,Open,82.5,82.5,,,,,,,,DQ,
1130,Rohit Bhardwaj,M,Raw,,Junior,80.4,83,,177.5,,107.5,,227.5,512.5,3,348.79
7154,Shafia Mack,F,Raw,31.5,R-O,79.8,84,,145.0,,75.0,,160.0,380.0,1,348.19
5016,Chip Bearden,M,Raw,,Amateur Master 60-64,81.28,82.5,,,,92.99,,,92.99,1,62.86
1377,Corey Britton,M,Wraps,29.0,Pro Open,174.91,140+,,365.14,,217.72,,365.14,948.01,1,512.56
7678,Kelly Bumgarner,F,Raw,28.0,Open Women,55.79,56,,106.59,,52.16,,102.06,260.82,1,307.79
7739,Estela Perez,F,Wraps,23.0,Junior Women,65.5,67.5,,100.0,,57.5,,150.0,307.5,1,320.78
4744,Jessica Hughes,F,Raw,36.5,,87.6,84+,,115.0,,70.0,,180.0,365.0,3,319.08
707,David Yeung,M,Single-ply,,Open,65.4,67.5,,,,175.0,,,175.0,1,138.45
8003,Amber Abweh,F,Raw,20.0,Open,58.4,60,,117.5,,75.0,,180.0,372.5,1,424.12
2517,Tor Engevik,M,Raw,,Master 40-49,83.0,83,,,,100.0,,,100.0,1,66.75
7947,Emilio Barroso,M,Raw,38.0,Submaster 35-39,80.8,82.5,,180.0,,182.5,,235.0,597.5,1,405.38199999999995
7435,Amanda Martin,F,Single-ply,,Junior Varsity,75.0,75,,97.5,,57.5,,125.0,280.0,7,266.18
2176,Tomm Arne Hansen,M,Single-ply,,Open,74.4,75,,180.0,,110.0,,,,DQ,
7898,David Wallace,M,Raw,38.0,Submaster 35-39,98.4,100,,210.0,,160.0,,257.5,627.5,1,384.41
99,Jessica Pallot,F,Raw,21.0,F-J,55.1,56,,85.0,,55.0,,110.0,250.0,1,297.91
7022,Matt Newton,M,Raw,,R-M2,103.0,105,,,,182.5,,,182.5,2,109.81
6743,Jami Shanks,F,Raw,35.5,R-O,98.3,84+,,100.0,,70.0,,122.5,292.5,3,244.79
7016,Peter Kenyon,M,Raw,,R-O,134.9,120+,,180.0,,137.5,,180.0,497.5,7,279.61
7015,Alyssa Reyes,F,Raw,,R-O,55.7,57,,102.5,,52.5,,132.5,287.5,24,339.7
7956,Brandi Moore,F,Raw,44.0,Master 40-44,66.99,67.5,,,,82.5,,150.0,232.5,1,238.59
7464,Bill Scully,M,Single-ply,52.0,M-M2,82.2,82.5,,245.0,,162.5,,252.5,660.0,1,443.11
595,Janice MacDonald,F,Single-ply,,Open,98.7,90+,,155.0,,107.5,,170.0,432.5,1,361.51
5853,John Darwin,M,Single-ply,,Boys,70.76,75,,111.13,,68.04,,142.88,322.05,5,239.37
5081,Robert Salmon,M,Raw,,Pro Open,74.21,75,,147.42,,104.33,,208.65,460.4,1,330.51
1838,Karl Petter Monsen,M,Single-ply,,Teen 14-18,70.8,75,,,,65.0,,,65.0,4,48.29
8133,Jaclyn Nelson,F,Raw,37.0,Submaster,65.1,67.5,,-95.0,,-45.0,,117.5,,DQ,
8411,Christopher Borrego,M,Raw,28.0,Open,99.7,100,,227.5,,177.5,,340.0,745.0,1,453.95
3205,Peer Bjaaland,M,Raw,,Master +70,93.0,93,,120.0,,135.0,,172.5,427.5,1,268.55
5777,Eli Mosby,M,Single-ply,,Boys,58.88,60,,90.72,,58.97,,99.79,249.48,8,216.5
6399,Luis Perales,M,Single-ply,,Boys,74.84,75,,256.28,,151.95,,242.67,650.91,1,464.5
7575,Ben O'Brien,M,Single-ply,32.0,Open Men,97.89,100,,277.5,,232.5,,275.0,785.0,2,481.95
6055,Cris Stallings,M,Single-ply,,Boys,87.09,90,,235.87,,185.97,,254.01,675.85,1,438.98
4940,Billy Wolt,M,Wraps,,Pro Submaster,89.72,90,,181.44,,142.88,,238.14,562.45,,359.64
6798,Kamilah Todd,F,Single-ply,36.5,O,96.4,84+,,217.5,,100.0,,177.5,495.0,1,416.88
4810,Neave Muller,F,Raw,16.5,,71.2,72,,97.5,,47.5,,97.5,242.5,2,238.47
1832,Per-Alfred Rozenbergs-Deem,M,Single-ply,,Master 40-49,117.9,125,,180.0,,135.0,,210.0,525.0,1,303.11
7709,Lisa Evanovich,F,Raw,50.0,Open Women,60.69,67.5,,60.0,,50.0,,90.0,200.0,4,221.011
8427,Debrina Cox,F,Raw,58.0,Master 55-59,61.2,67.5,,85.0,,42.5,,102.5,230.0,1,252.53
6027,Caleb Hall,M,Single-ply,,Boys,65.95,67.5,,215.46,,113.4,,188.24,517.1,1,406.28
7910,Eugene Fair,M,Wraps,35.0,Open,117.7,125,,227.5,,182.5,,272.5,682.5,2,394.209
6646,Alexandra Douglass,F,Raw,,R-JR,56.7,57,,117.5,,62.5,,145.0,325.0,1,378.69
7184,Jessica Diedrich,F,Raw,,R-O,62.7,63,,110.0,,57.5,,142.5,310.0,3,334.13
4968,Anna Mekerian,F,Raw,,Amateur Open,67.86,75,,88.45,,56.7,,106.59,251.74,2,255.96
55,Jordan Henderson,M,Raw,,Open,90.0,90,,,,107.5,,160.0,267.5,2,170.77
1273,Yves Lemaitre,M,Raw,65.5,Master 3,85.0,93,,155.0,,100.0,,200.0,455.0,3,299.54
5194,Michael Wainwright,M,Raw,,Police Amateur Open,80.38,82.5,,,,,,154.22,154.22,1,104.97
5739,Chris Sage,M,Single-ply,,Boys,50.44,52,,127.01,,72.57,,154.22,353.8,1,358.59
7406,Chris Turner,M,Single-ply,24.5,,81.5,82.5,,,,,,,,DQ,
6029,Brady Adair,M,Single-ply,,Boys,,,,,,,,,,DQ,
6750,James Abraham,M,Raw,18.5,R-JR,92.7,93,,155.0,,90.0,,180.0,425.0,5,267.39
6063,Devon Miller,M,Single-ply,,Boys,118.66,125,,306.17,,208.65,,290.3,805.13,4,464.12
7794,Ray Clayton,M,Wraps,30.0,Open Mens Powerlifting,115.94,125,,200.0,,142.5,,250.0,592.5,1,343.536
8006,David Fray,M,Raw,23.0,Open Men,107.1,110,,200.0,,160.0,,272.5,632.5,2,375.408
4271,Bert Ruiz,M,Raw,21.0,Juniors,91.9,93,,170.0,,112.5,,230.0,512.5,1,323.79
6992,Kevin Chu,M,Raw,18.5,R-T,97.6,105,,180.0,,120.0,,272.5,572.5,1,351.92
1559,Gabriel Hernandez,M,Raw,,nov,81.74,82.5,,,,167.5,,,167.5,1,112.84
7768,Chad Tucker,M,Wraps,24.0,Open Men,97.98,100,,215.0,,117.5,,232.5,565.0,2,346.746
5744,Brandon Munoz,M,Single-ply,,Boys,82.24,90,,183.7,,120.2,,192.78,496.68,3,333.36
6267,Josh Chandler,M,Single-ply,,Boys,87.54,90,,240.4,,163.29,,231.33,635.03,1,411.32
59,Vladimir Golubev,M,Raw,26.0,M_OR,117.6,125,,,,235.0,,,235.0,3,135.76
8276,Rachelle Meidinger,F,Raw,22.0,Open,125.45,90+,,,,,,155.0,155.0,1,122.98
7432,Jeanne Harms,F,Single-ply,48.0,Masters II,53.9,56,,,,42.5,,,42.5,1,51.52
7081,Phillip Boyle,M,Raw,43.5,R-O,82.7,83,,177.5,,127.5,,195.0,500.0,5,334.47
6113,Zeke Bermea,M,Single-ply,,Boys,74.66,75,,151.95,,97.52,,149.69,399.16,6,285.33
6909,Courtney Montoya,F,Raw,36.5,R-O,85.0,84+,,,,67.5,,,67.5,5,59.84
1219,Leeland Hiebert,M,Raw,,Junior,89.9,93,,212.5,,120.0,,235.0,567.5,1,362.49
167,Jenny Hunter,F,Single-ply,,F-E-M3,51.9,52,,100.0,,62.5,,132.5,295.0,1,368.31
7803,Brian Laudick,M,Raw,27.0,Open,117.84,125,,,,,,365.0,365.0,1,210.75799999999998
4557,Louise Letson,F,Raw,,M2,82.32,84,,115.0,,57.5,,115.0,287.5,1,259.04
8159,Nick Thacker,M,Raw,32.0,Open,73.7,75,,,,,,237.5,237.5,1,171.33
5857,Mason Ryan,M,Single-ply,,Boys,55.25,56,,97.52,,49.9,,111.13,258.55,6,238.51
5401,JD Naler,M,Wraps,,Masters,97.07,100,,226.8,,161.03,,263.08,650.91,1,401.05
5026,Mahir Whitsett,M,Raw,,Pro Open,139.16,140,,,,,,,,DQ,
5766,Jose Vasquez,M,Single-ply,,Boys,92.9,100,,115.67,,,,176.9,,DQ,
5665,Rex Reguindin,M,Wraps,,Teenage (18-19),82.5,82.5,,174.63,,115.67,,213.19,503.49,2,337.29
8187,Shane Davis,M,Raw,23.0,Open,87.75,90,,227.5,,140.0,,265.0,632.5,1,409.15
7733,Alfredo Rubio,M,Wraps,17.0,Junior Men 16-17,104.01,110,,142.5,,100.0,,177.5,420.0,1,251.82
8296,Kendra Joaquin,F,Raw,40.0,Master 40-44,79.8,82.5,,92.5,,67.5,,122.5,282.5,1,258.85
6264,Ian Torres,M,Single-ply,,Boys,113.85,125,,231.33,,156.49,,226.8,614.62,5,358.1
7400,Dino Lewis,M,Single-ply,54.0,M-M2,99.5,100,,175.0,,145.0,,182.5,502.5,1,306.42400000000004
5782,Frankie Lopez,M,Single-ply,,Boys,96.43,100,,260.82,,163.29,,217.72,641.83,2,396.59
7378,Eli Realing,M,Raw,12.5,R-Y3,50.71,53,,43.1,,34.0,,79.4,156.5,2,157.71
6882,Luke Donald,M,Raw,22.5,R-O,79.8,83,,170.0,,127.5,,235.0,532.5,6,364.11
93,Kyle Begovich,M,Raw,19.0,M_TR_3_AAPF,118.8,125,,195.0,,130.0,,200.0,525.0,1,302.55
2538,Torstein Sundstøl,M,Single-ply,,Open,58.0,60,,,,100.0,,,100.0,1,88.02
3264,Kjell Gunnar Lindanger,M,Raw,,Open,118.9,120,,250.0,,150.0,,290.0,690.0,1,397.56
6388,Guillermo Pando,M,Single-ply,,Boys,84.82,90,,204.12,,113.4,,199.58,517.1,9,340.84
7426,D. Baker,M,Single-ply,,Varsity,89.2,90,,215.0,,110.0,,210.0,535.0,11,343.11
6122,Braden Duarte,M,Single-ply,,Boys,58.97,60,,,,,,,,DQ,
5914,Joel Juarez,M,Single-ply,,Boys,83.46,90,,195.04,,129.27,,,,DQ,
5100,Jon Stewart,M,Raw,,Amateur Open,80.92,82.5,,188.24,,136.08,,242.67,566.99,1,384.33
6041,Diego Garcia,M,Single-ply,,Boys,142.88,125+,,272.16,,154.22,,238.14,664.51,4,370.22
7377,Andrew Hess,M,Raw,15.5,R-T2,103.2,105,,,,110.0,,135.0,245.0,1,147.31
